fips,state,county,year,acs_median_household_income,acs_median_gross_rent,acs_rent_burden_pct,acs_poverty_rate,bls_unemployment_rate
48481,Texas,Wharton County,2023,66100.0,986.0,27.1,14.48,6.98
48483,Texas,Wheeler County,2023,67964.0,995.0,31.4,14.21,3.44
48485,Texas,Wichita County,2023,62168.0,972.0,27.7,15.88,3.18
48487,Texas,Wilbarger County,2023,51626.0,862.0,20.0,18.85,9.84
48489,Texas,Willacy County,2023,45645.0,868.0,29.1,24.63,7.27
48491,Texas,Williamson County,2023,108309.0,1720.0,29.1,6.34,3.98
48493,Texas,Wilson County,2023,92461.0,1069.0,26.6,9.79,3.83
48495,Texas,Winkler County,2023,91898.0,900.0,16.5,11.97,1.94
48497,Texas,Wise County,2023,89897.0,1239.0,27.7,9.14,5.0
48499,Texas,Wood County,2023,62524.0,851.0,28.9,12.63,5.72
48501,Texas,Yoakum County,2023,82261.0,931.0,22.7,12.04,3.43
48503,Texas,Young County,2023,63723.0,849.0,27.2,16.69,2.9
48505,Texas,Zapata County,2023,36527.0,569.0,27.4,37.44,8.04
48507,Texas,Zavala County,2023,41887.0,544.0,27.7,36.3,7.38
49001,Utah,Beaver County,2023,85603.0,1034.0,21.7,7.46,2.39
49003,Utah,Box Elder County,2023,77865.0,1028.0,26.5,8.62,3.2
49005,Utah,Cache County,2023,78292.0,1137.0,28.0,13.07,2.38
49007,Utah,Carbon County,2023,53673.0,828.0,31.0,16.79,5.52
49009,Utah,Daggett County,2023,58750.0,775.0,13.2,10.13,8.33
49011,Utah,Davis County,2023,108058.0,1516.0,27.8,5.98,2.48
49013,Utah,Duchesne County,2023,74738.0,934.0,24.3,13.3,3.92
49015,Utah,Emery County,2023,69956.0,696.0,29.7,11.27,3.54
49017,Utah,Garfield County,2023,61688.0,781.0,20.8,11.11,5.09
49019,Utah,Grand County,2023,62521.0,1021.0,27.8,16.99,2.95
49021,Utah,Iron County,2023,65527.0,1008.0,28.7,13.64,3.42
49023,Utah,Juab County,2023,89803.0,917.0,20.4,9.01,2.26
49025,Utah,Kane County,2023,75000.0,1120.0,29.0,10.44,4.6
49027,Utah,Millard County,2023,70877.0,897.0,25.5,8.78,6.67
49029,Utah,Morgan County,2023,126092.0,1493.0,19.7,1.7,2.15
49031,Utah,Piute County,2023,44650.0,792.0,19.2,11.1,6.94
49033,Utah,Rich County,2023,76875.0,743.0,24.9,9.45,2.74
49035,Utah,Salt Lake County,2023,94658.0,1493.0,29.0,8.36,3.66
49037,Utah,San Juan County,2023,54890.0,805.0,23.0,18.37,12.14
49039,Utah,Sanpete County,2023,67459.0,911.0,28.1,15.32,5.03
49041,Utah,Sevier County,2023,73765.0,878.0,24.1,10.53,3.42
49043,Utah,Summit County,2023,137058.0,1969.0,25.0,4.54,2.06
49045,Utah,Tooele County,2023,101846.0,1134.0,24.7,4.69,3.57
49047,Utah,Uintah County,2023,69861.0,914.0,21.5,11.11,5.77
49049,Utah,Utah County,2023,96877.0,1441.0,28.6,8.72,3.53
49051,Utah,Wasatch County,2023,115146.0,1905.0,30.5,5.15,2.42
49053,Utah,Washington County,2023,76411.0,1464.0,32.3,9.88,3.32
49055,Utah,Wayne County,2023,70074.0,1018.0,19.2,9.1,0.82
49057,Utah,Weber County,2023,87083.0,1269.0,28.0,7.5,2.97
50001,Vermont,Addison County,2023,88478.0,1201.0,28.1,7.35,3.78
50003,Vermont,Bennington County,2023,71494.0,1063.0,35.7,11.35,4.12
50005,Vermont,Caledonia County,2023,66075.0,904.0,29.4,12.56,2.6
50007,Vermont,Chittenden County,2023,94310.0,1590.0,31.6,10.44,3.7
50009,Vermont,Essex County,2023,58985.0,915.0,28.0,14.26,5.6
50011,Vermont,Franklin County,2023,79078.0,1164.0,30.5,10.09,2.78
50013,Vermont,Grand Isle County,2023,90625.0,1436.0,28.4,7.57,3.41
50015,Vermont,Lamoille County,2023,69897.0,1123.0,28.0,8.05,3.59
50017,Vermont,Orange County,2023,77328.0,1145.0,30.7,9.39,2.81
50019,Vermont,Orleans County,2023,66426.0,897.0,29.5,10.85,5.18
50021,Vermont,Rutland County,2023,64778.0,965.0,30.9,12.03,4.13
50023,Vermont,Washington County,2023,79853.0,1094.0,28.3,9.36,2.96
50025,Vermont,Windham County,2023,68021.0,1056.0,29.9,11.96,4.29
50027,Vermont,Windsor County,2023,75247.0,1089.0,27.5,8.72,3.8
51001,Virginia,Accomack County,2023,57500.0,973.0,27.1,14.87,3.76
51003,Virginia,Albemarle County,2023,102617.0,1623.0,29.0,6.77,3.32
51005,Virginia,Alleghany County,2023,55160.0,774.0,28.6,13.09,2.51
51007,Virginia,Amelia County,2023,66339.0,972.0,26.6,11.1,5.27
51009,Virginia,Amherst County,2023,67298.0,842.0,29.5,10.78,3.83
51011,Virginia,Appomattox County,2023,62337.0,883.0,21.6,12.29,4.2
51013,Virginia,Arlington County,2023,140160.0,2275.0,26.1,7.12,3.19
51015,Virginia,Augusta County,2023,79972.0,1057.0,26.1,7.33,3.02
51017,Virginia,Bath County,2023,61709.0,825.0,24.4,21.09,2.01
51019,Virginia,Bedford County,2023,77644.0,955.0,27.6,8.08,3.16
51021,Virginia,Bland County,2023,61375.0,683.0,19.7,12.69,1.73
51023,Virginia,Botetourt County,2023,80467.0,951.0,21.9,6.09,2.63
51025,Virginia,Brunswick County,2023,52978.0,864.0,25.5,15.27,6.33
51027,Virginia,Buchanan County,2023,42216.0,712.0,36.9,23.94,3.62
51029,Virginia,Buckingham County,2023,59199.0,874.0,27.7,13.73,4.85
51031,Virginia,Campbell County,2023,62608.0,853.0,26.0,10.1,4.68
51033,Virginia,Caroline County,2023,86267.0,1201.0,28.9,11.56,4.34
51035,Virginia,Carroll County,2023,52575.0,687.0,20.0,16.21,5.03
51036,Virginia,Charles City County,2023,70339.0,1076.0,30.6,11.42,4.9
51037,Virginia,Charlotte County,2023,48892.0,682.0,34.6,24.58,2.33
51041,Virginia,Chesterfield County,2023,98910.0,1542.0,30.7,6.85,4.58
51043,Virginia,Clarke County,2023,114185.0,1360.0,34.0,6.85,3.46
51045,Virginia,Craig County,2023,67778.0,728.0,19.9,14.03,2.32
51047,Virginia,Culpeper County,2023,96098.0,1417.0,29.4,8.15,2.89
51049,Virginia,Cumberland County,2023,57057.0,847.0,22.7,7.69,2.9
51051,Virginia,Dickenson County,2023,43831.0,733.0,32.9,20.18,2.72
51053,Virginia,Dinwiddie County,2023,83898.0,1242.0,22.2,10.69,4.81
51057,Virginia,Essex County,2023,56481.0,967.0,30.8,15.49,6.3
51059,Virginia,Fairfax County,2023,150113.0,2230.0,28.3,5.94,3.93
51061,Virginia,Fauquier County,2023,129495.0,1561.0,23.9,6.15,2.35
51063,Virginia,Floyd County,2023,61401.0,826.0,23.7,8.29,3.31
51065,Virginia,Fluvanna County,2023,91959.0,1173.0,24.4,7.74,3.77
51067,Virginia,Franklin County,2023,68348.0,797.0,21.9,11.53,2.64
51069,Virginia,Frederick County,2023,95603.0,1402.0,27.0,7.08,4.1
51071,Virginia,Giles County,2023,64819.0,780.0,23.0,8.91,2.27
51073,Virginia,Gloucester County,2023,83689.0,1144.0,26.6,6.79,3.23
51075,Virginia,Goochland County,2023,118695.0,1567.0,24.4,3.86,2.6
51077,Virginia,Grayson County,2023,42864.0,712.0,31.7,18.04,3.88
51079,Virginia,Greene County,2023,85268.0,1502.0,27.1,11.73,3.05
51081,Virginia,Greensville County,2023,56759.0,960.0,32.4,13.54,6.68
51083,Virginia,Halifax County,2023,49244.0,769.0,31.4,17.95,3.98
51085,Virginia,Hanover County,2023,109504.0,1496.0,27.9,5.18,2.67
51087,Virginia,Henrico County,2023,86397.0,1474.0,30.9,8.44,3.87
51089,Virginia,Henry County,2023,48445.0,705.0,27.0,14.8,4.01
51091,Virginia,Highland County,2023,62946.0,859.0,37.3,10.31,16.04
51093,Virginia,Isle of Wight County,2023,96118.0,1313.0,26.2,7.39,4.46
51095,Virginia,James City County,2023,107046.0,1491.0,32.7,6.46,3.44
51097,Virginia,King and Queen County,2023,72851.0,982.0,24.8,18.48,4.92
51099,Virginia,King George County,2023,110517.0,1426.0,29.4,6.5,3.67
51101,Virginia,King William County,2023,85212.0,1246.0,31.4,7.9,3.53
51103,Virginia,Lancaster County,2023,67169.0,978.0,31.3,13.1,9.95
51105,Virginia,Lee County,2023,42269.0,725.0,38.1,27.59,9.25
51107,Virginia,Loudoun County,2023,178707.0,2317.0,27.3,3.96,3.22
51109,Virginia,Louisa County,2023,80343.0,1208.0,33.2,10.08,5.73
51111,Virginia,Lunenburg County,2023,54460.0,780.0,27.0,15.92,3.64
51113,Virginia,Madison County,2023,82972.0,1048.0,29.0,7.05,4.2
51115,Virginia,Mathews County,2023,75487.0,1108.0,19.8,7.88,5.94
51117,Virginia,Mecklenburg County,2023,51691.0,804.0,29.5,17.37,2.99
51119,Virginia,Middlesex County,2023,74154.0,1071.0,29.1,9.55,4.41
51121,Virginia,Montgomery County,2023,70769.0,1206.0,30.8,23.76,3.31
51125,Virginia,Nelson County,2023,68525.0,950.0,26.9,14.37,3.33
51127,Virginia,New Kent County,2023,120125.0,1653.0,32.6,5.22,2.66
51131,Virginia,Northampton County,2023,55933.0,780.0,28.2,17.06,4.14
51133,Virginia,Northumberland County,2023,69500.0,1053.0,20.4,10.33,3.65
51135,Virginia,Nottoway County,2023,62161.0,1009.0,26.1,18.94,5.26
51137,Virginia,Orange County,2023,94175.0,1145.0,26.9,10.06,3.67
51139,Virginia,Page County,2023,59396.0,851.0,26.8,9.5,5.02
51141,Virginia,Patrick County,2023,50938.0,721.0,27.2,10.82,2.04
51143,Virginia,Pittsylvania County,2023,54115.0,856.0,29.1,15.0,4.99
51145,Virginia,Powhatan County,2023,110667.0,1107.0,28.2,3.26,3.08
51147,Virginia,Prince Edward County,2023,55082.0,898.0,30.4,21.63,2.24
51149,Virginia,Prince George County,2023,88225.0,1563.0,29.0,8.04,4.41
51153,Virginia,Prince William County,2023,128873.0,2002.0,29.9,6.13,4.35
51155,Virginia,Pulaski County,2023,60767.0,815.0,25.8,14.61,3.57
51157,Virginia,Rappahannock County,2023,98125.0,1384.0,22.7,9.46,7.26
51159,Virginia,Richmond County,2023,64184.0,1011.0,21.8,9.34,2.85
51161,Virginia,Roanoke County,2023,82931.0,1148.0,26.4,7.26,2.91
51163,Virginia,Rockbridge County,2023,63975.0,956.0,27.0,8.02,3.28
51165,Virginia,Rockingham County,2023,78468.0,1125.0,26.3,9.56,2.74
51167,Virginia,Russell County,2023,49020.0,682.0,26.9,18.12,4.37
51169,Virginia,Scott County,2023,45136.0,665.0,26.1,18.0,2.92
51171,Virginia,Shenandoah County,2023,64437.0,968.0,27.2,12.32,3.89
51173,Virginia,Smyth County,2023,46859.0,692.0,27.8,16.54,3.04
51175,Virginia,Southampton County,2023,68465.0,930.0,30.4,8.65,6.12
51177,Virginia,Spotsylvania County,2023,109576.0,1733.0,30.8,6.98,5.18
51179,Virginia,Stafford County,2023,133792.0,1925.0,29.1,5.07,3.65
51181,Virginia,Surry County,2023,71458.0,858.0,27.7,11.59,4.96
51183,Virginia,Sussex County,2023,62821.0,952.0,28.8,12.11,4.4
51185,Virginia,Tazewell County,2023,45788.0,738.0,27.7,19.27,4.76
51187,Virginia,Warren County,2023,84331.0,1199.0,26.9,11.32,4.8
51191,Virginia,Washington County,2023,62774.0,832.0,23.2,10.96,3.71
51193,Virginia,Westmoreland County,2023,59766.0,991.0,34.1,13.81,7.36
51195,Virginia,Wise County,2023,50740.0,770.0,24.6,17.74,8.44
51197,Virginia,Wythe County,2023,55359.0,718.0,27.8,15.62,3.87
51199,Virginia,York County,2023,108326.0,1777.0,28.5,5.36,3.76
51510,Virginia,Alexandria city,2023,113638.0,2031.0,28.3,8.41,3.24
51520,Virginia,Bristol city,2023,44706.0,775.0,27.7,18.27,4.39
51530,Virginia,Buena Vista city,2023,54458.0,1067.0,30.2,21.98,2.23
51540,Virginia,Charlottesville city,2023,69829.0,1453.0,33.9,22.62,4.66
51550,Virginia,Chesapeake city,2023,94189.0,1523.0,33.0,8.69,4.62
51570,Virginia,Colonial Heights city,2023,76250.0,1162.0,31.3,9.57,3.65
51580,Virginia,Covington city,2023,42724.0,822.0,28.8,23.58,2.36
51590,Virginia,Danville city,2023,42778.0,808.0,27.4,24.97,4.93
51595,Virginia,Emporia city,2023,49375.0,1060.0,28.4,13.54,3.37
51600,Virginia,Fairfax city,2023,132774.0,2122.0,29.8,9.91,4.44
51610,Virginia,Falls Church city,2023,154734.0,2205.0,25.8,3.64,6.24
51620,Virginia,Franklin city,2023,65125.0,995.0,26.4,16.68,4.66
51630,Virginia,Fredericksburg city,2023,85368.0,1521.0,28.7,16.39,4.56
51640,Virginia,Galax city,2023,41438.0,692.0,23.8,23.38,5.47
51650,Virginia,Hampton city,2023,67758.0,1346.0,32.5,13.04,5.78
51660,Virginia,Harrisonburg city,2023,59752.0,1120.0,27.9,25.59,7.04
51670,Virginia,Hopewell city,2023,48681.0,1085.0,37.4,23.78,9.15
51678,Virginia,Lexington city,2023,89598.0,985.0,28.4,15.93,0.65
51680,Virginia,Lynchburg city,2023,59808.0,1043.0,28.9,17.39,4.99
51683,Virginia,Manassas city,2023,117919.0,1835.0,29.1,6.71,3.3
51685,Virginia,Manassas Park city,2023,100668.0,2175.0,30.3,5.8,3.41
51690,Virginia,Martinsville city,2023,42434.0,784.0,26.6,21.84,4.42
51700,Virginia,Newport News city,2023,66718.0,1285.0,30.5,15.14,5.37
51710,Virginia,Norfolk city,2023,64017.0,1246.0,31.7,17.29,4.97
51720,Virginia,Norton city,2023,38497.0,670.0,27.7,25.73,5.42
51730,Virginia,Petersburg city,2023,50741.0,1132.0,30.0,21.08,11.06
51735,Virginia,Poquoson city,2023,120919.0,1634.0,33.4,5.78,1.75
51740,Virginia,Portsmouth city,2023,58972.0,1266.0,34.5,17.59,6.1
51750,Virginia,Radford city,2023,52791.0,966.0,35.7,33.67,7.52
51760,Virginia,Richmond city,2023,62671.0,1314.0,31.4,18.84,5.96
51770,Virginia,Roanoke city,2023,52671.0,964.0,28.8,19.67,5.47
51775,Virginia,Salem city,2023,66716.0,1046.0,29.6,10.86,3.4
51790,Virginia,Staunton city,2023,62586.0,993.0,26.5,12.56,5.01
51800,Virginia,Suffolk city,2023,90089.0,1484.0,33.4,9.87,4.97
51810,Virginia,Virginia Beach city,2023,90685.0,1649.0,31.1,8.37,3.93
51820,Virginia,Waynesboro city,2023,56364.0,972.0,29.2,11.7,3.8
51830,Virginia,Williamsburg city,2023,70206.0,1361.0,34.9,14.13,6.95
51840,Virginia,Winchester city,2023,64648.0,1298.0,30.6,19.3,5.83
53001,Washington,Adams County,2023,65042.0,901.0,29.5,20.49,4.05
53003,Washington,Asotin County,2023,69107.0,994.0,28.3,14.94,5.74
53005,Washington,Benton County,2023,87316.0,1256.0,29.0,11.06,4.99
53007,Washington,Chelan County,2023,78306.0,1182.0,26.6,9.01,3.97
53009,Washington,Clallam County,2023,67999.0,1110.0,30.5,10.78,5.9
53011,Washington,Clark County,2023,94948.0,1668.0,30.2,8.4,5.18
53013,Washington,Columbia County,2023,71528.0,944.0,25.9,9.03,3.4
53015,Washington,Cowlitz County,2023,72932.0,1169.0,29.8,13.0,5.15
53017,Washington,Douglas County,2023,80374.0,1234.0,26.4,7.91,4.05
53019,Washington,Ferry County,2023,54650.0,703.0,23.9,15.59,10.06
53021,Washington,Franklin County,2023,82755.0,1171.0,28.8,13.02,5.33
53023,Washington,Garfield County,2023,62411.0,768.0,30.0,10.78,7.51
53025,Washington,Grant County,2023,71115.0,1059.0,25.6,14.96,6.33
53027,Washington,Grays Harbor County,2023,63539.0,1018.0,28.1,14.12,6.6
53029,Washington,Island County,2023,88358.0,1631.0,31.7,6.98,3.9
53031,Washington,Jefferson County,2023,71143.0,1291.0,28.6,12.57,7.6
53033,Washington,King County,2023,122148.0,2035.0,28.5,8.38,4.55
53035,Washington,Kitsap County,2023,98546.0,1741.0,31.1,8.3,4.35
53037,Washington,Kittitas County,2023,69928.0,1253.0,32.6,14.31,5.1
53039,Washington,Klickitat County,2023,70400.0,1119.0,31.0,13.7,4.81
53041,Washington,Lewis County,2023,69690.0,1044.0,29.6,12.99,5.9
53043,Washington,Lincoln County,2023,71227.0,872.0,21.0,10.41,5.47
53045,Washington,Mason County,2023,78359.0,1205.0,27.8,12.61,6.57
53047,Washington,Okanogan County,2023,60293.0,868.0,22.1,18.52,4.77
53049,Washington,Pacific County,2023,62350.0,962.0,29.0,11.56,4.76
53051,Washington,Pend Oreille County,2023,63750.0,786.0,24.7,13.6,6.71
53053,Washington,Pierce County,2023,96632.0,1722.0,31.0,8.87,4.8
53055,Washington,San Juan County,2023,83682.0,1413.0,27.5,10.48,3.04
53057,Washington,Skagit County,2023,85474.0,1439.0,31.4,11.58,4.78
53059,Washington,Skamania County,2023,90085.0,1024.0,28.4,8.28,5.71
53061,Washington,Snohomish County,2023,107982.0,1866.0,31.3,7.88,4.32
53063,Washington,Spokane County,2023,73513.0,1200.0,30.9,12.25,5.66
53065,Washington,Stevens County,2023,67405.0,864.0,27.4,12.92,5.25
53067,Washington,Thurston County,2023,93985.0,1634.0,31.9,9.67,5.02
53069,Washington,Wahkiakum County,2023,57091.0,1086.0,40.8,15.72,2.64
53071,Washington,Walla Walla County,2023,72212.0,1113.0,31.0,11.72,5.66
53073,Washington,Whatcom County,2023,80989.0,1465.0,34.6,12.7,5.05
53075,Washington,Whitman County,2023,52893.0,1002.0,39.2,23.69,6.45
53077,Washington,Yakima County,2023,68015.0,1068.0,27.9,15.42,7.09
54001,West Virginia,Barbour County,2023,48347.0,803.0,24.1,20.8,10.3
54003,West Virginia,Berkeley County,2023,77329.0,1238.0,29.3,11.37,4.73
54005,West Virginia,Boone County,2023,56152.0,823.0,29.7,17.31,8.68
54007,West Virginia,Braxton County,2023,44449.0,578.0,22.7,18.81,12.73
54009,West Virginia,Brooke County,2023,52116.0,603.0,26.3,12.11,6.0
54011,West Virginia,Cabell County,2023,52828.0,877.0,34.5,19.82,5.75
54013,West Virginia,Calhoun County,2023,41421.0,483.0,20.6,33.37,10.89
54015,West Virginia,Clay County,2023,42790.0,589.0,39.9,24.9,11.76
54017,West Virginia,Doddridge County,2023,61164.0,827.0,26.2,14.52,4.69
54019,West Virginia,Fayette County,2023,52672.0,777.0,30.8,18.79,7.13
54021,West Virginia,Gilmer County,2023,50991.0,764.0,25.1,12.91,8.11
54023,West Virginia,Grant County,2023,61530.0,612.0,33.0,13.42,4.91
54025,West Virginia,Greenbrier County,2023,48662.0,834.0,32.0,20.71,4.18
54027,West Virginia,Hampshire County,2023,60299.0,732.0,22.7,14.19,7.18
54029,West Virginia,Hancock County,2023,61017.0,766.0,26.6,14.96,8.2
54031,West Virginia,Hardy County,2023,49302.0,820.0,23.2,17.65,5.66
54033,West Virginia,Harrison County,2023,58326.0,848.0,28.6,13.57,4.25
54035,West Virginia,Jackson County,2023,55671.0,720.0,25.9,17.53,4.33
54037,West Virginia,Jefferson County,2023,95523.0,1103.0,27.2,8.81,4.11
54039,West Virginia,Kanawha County,2023,58887.0,879.0,27.8,16.12,5.46
54041,West Virginia,Lewis County,2023,52279.0,737.0,27.0,19.39,9.43
54043,West Virginia,Lincoln County,2023,48593.0,727.0,23.7,20.63,6.12
54045,West Virginia,Logan County,2023,47237.0,704.0,25.5,21.4,9.82
54047,West Virginia,McDowell County,2023,29980.0,686.0,29.8,30.94,14.92
54049,West Virginia,Marion County,2023,67537.0,901.0,27.3,13.57,5.27
54051,West Virginia,Marshall County,2023,60329.0,823.0,29.4,15.02,4.02
54053,West Virginia,Mason County,2023,53454.0,654.0,25.1,17.88,2.96
54055,West Virginia,Mercer County,2023,47799.0,813.0,31.0,17.98,4.01
54057,West Virginia,Mineral County,2023,68049.0,684.0,27.1,14.25,5.95
54059,West Virginia,Mingo County,2023,39527.0,604.0,22.2,29.86,10.83
54061,West Virginia,Monongalia County,2023,62704.0,943.0,33.5,20.51,4.97
54063,West Virginia,Monroe County,2023,54508.0,677.0,24.7,15.67,9.94
54065,West Virginia,Morgan County,2023,63805.0,832.0,27.8,11.03,3.42
54067,West Virginia,Nicholas County,2023,49280.0,669.0,26.2,17.83,8.62
54069,West Virginia,Ohio County,2023,57867.0,823.0,31.9,15.67,5.75
54071,West Virginia,Pendleton County,2023,61738.0,754.0,24.6,16.34,6.32
54073,West Virginia,Pleasants County,2023,61038.0,700.0,28.7,8.0,6.56
54075,West Virginia,Pocahontas County,2023,41200.0,688.0,24.8,20.81,10.59
54077,West Virginia,Preston County,2023,61373.0,753.0,28.6,14.15,6.23
54079,West Virginia,Putnam County,2023,77871.0,975.0,26.8,10.68,3.2
54081,West Virginia,Raleigh County,2023,52055.0,847.0,31.1,21.61,5.43
54083,West Virginia,Randolph County,2023,55057.0,807.0,27.9,14.72,6.99
54085,West Virginia,Ritchie County,2023,50256.0,583.0,25.5,21.68,1.7
54087,West Virginia,Roane County,2023,45194.0,590.0,29.3,20.22,8.97
54089,West Virginia,Summers County,2023,42544.0,922.0,23.6,19.21,5.69
54091,West Virginia,Taylor County,2023,56807.0,672.0,27.7,14.68,9.58
54093,West Virginia,Tucker County,2023,53475.0,689.0,28.3,13.17,6.15
54095,West Virginia,Tyler County,2023,58293.0,707.0,27.5,17.69,5.94
54097,West Virginia,Upshur County,2023,51859.0,799.0,30.8,18.32,5.82
54099,West Virginia,Wayne County,2023,55539.0,883.0,25.2,15.68,5.38
54101,West Virginia,Webster County,2023,42061.0,687.0,34.1,22.13,9.59
54103,West Virginia,Wetzel County,2023,53341.0,703.0,26.8,16.63,5.83
54105,West Virginia,Wirt County,2023,54688.0,575.0,29.5,18.33,3.31
54107,West Virginia,Wood County,2023,56193.0,789.0,30.4,14.79,5.59
54109,West Virginia,Wyoming County,2023,48038.0,737.0,31.5,22.57,5.56
55001,Wisconsin,Adams County,2023,59153.0,789.0,24.5,13.8,5.11
55003,Wisconsin,Ashland County,2023,57645.0,665.0,25.7,16.38,4.72
55005,Wisconsin,Barron County,2023,64619.0,859.0,27.3,9.92,3.09
55007,Wisconsin,Bayfield County,2023,69609.0,789.0,22.1,8.95,3.55
55009,Wisconsin,Brown County,2023,77490.0,973.0,25.4,9.8,2.8
55011,Wisconsin,Buffalo County,2023,68722.0,822.0,24.7,8.73,2.58
55013,Wisconsin,Burnett County,2023,61664.0,758.0,26.9,13.13,4.38
55015,Wisconsin,Calumet County,2023,87700.0,1002.0,24.9,5.66,2.17
55017,Wisconsin,Chippewa County,2023,74009.0,963.0,25.3,9.22,2.96
55019,Wisconsin,Clark County,2023,66250.0,786.0,22.6,12.03,3.27
55021,Wisconsin,Columbia County,2023,82792.0,926.0,23.4,7.81,3.01
55023,Wisconsin,Crawford County,2023,63496.0,809.0,22.8,12.56,3.05
55025,Wisconsin,Dane County,2023,88108.0,1345.0,28.5,10.48,2.42
55027,Wisconsin,Dodge County,2023,73992.0,963.0,23.0,7.85,3.9
55029,Wisconsin,Door County,2023,71785.0,995.0,26.9,8.66,3.37
55031,Wisconsin,Douglas County,2023,72579.0,903.0,27.3,10.42,3.48
55033,Wisconsin,Dunn County,2023,71785.0,942.0,25.4,10.7,4.17
55035,Wisconsin,Eau Claire County,2023,71834.0,977.0,24.8,11.54,3.11
55037,Wisconsin,Florence County,2023,62786.0,871.0,22.5,8.46,5.46
55039,Wisconsin,Fond du Lac County,2023,73154.0,926.0,24.8,8.74,3.07
55041,Wisconsin,Forest County,2023,59727.0,585.0,19.6,15.02,3.48
55043,Wisconsin,Grant County,2023,64349.0,812.0,27.1,13.44,2.76
55045,Wisconsin,Green County,2023,80248.0,851.0,22.7,6.98,3.59
55047,Wisconsin,Green Lake County,2023,66917.0,806.0,25.0,13.25,3.17
55049,Wisconsin,Iowa County,2023,83372.0,941.0,23.4,7.73,3.28
55051,Wisconsin,Iron County,2023,59058.0,640.0,29.3,11.59,2.87
55053,Wisconsin,Jackson County,2023,65508.0,789.0,25.3,12.59,5.29
55055,Wisconsin,Jefferson County,2023,80604.0,1012.0,25.0,8.13,3.34
55057,Wisconsin,Juneau County,2023,65150.0,847.0,24.8,14.28,4.13
55059,Wisconsin,Kenosha County,2023,79412.0,1175.0,28.6,10.51,4.82
55061,Wisconsin,Kewaunee County,2023,80085.0,839.0,23.3,7.62,1.62
55063,Wisconsin,La Crosse County,2023,70704.0,1023.0,28.1,12.42,3.04
55065,Wisconsin,Lafayette County,2023,72091.0,835.0,25.1,10.7,2.51
55067,Wisconsin,Langlade County,2023,57258.0,737.0,26.5,12.13,3.43
55069,Wisconsin,Lincoln County,2023,67726.0,768.0,31.0,10.49,3.53
55071,Wisconsin,Manitowoc County,2023,68611.0,777.0,22.9,9.76,2.06
55073,Wisconsin,Marathon County,2023,76185.0,950.0,25.5,8.91,2.88
55075,Wisconsin,Marinette County,2023,63401.0,749.0,22.4,9.08,3.89
55077,Wisconsin,Marquette County,2023,63471.0,800.0,25.4,11.83,2.88
55078,Wisconsin,Menominee County,2023,59528.0,624.0,23.3,21.19,11.2
55079,Wisconsin,Milwaukee County,2023,62118.0,1069.0,29.2,17.47,4.65
55081,Wisconsin,Monroe County,2023,68213.0,920.0,25.1,11.84,2.78
55083,Wisconsin,Oconto County,2023,75886.0,796.0,24.7,8.42,2.2
55085,Wisconsin,Oneida County,2023,69621.0,868.0,26.8,8.2,2.21
55087,Wisconsin,Outagamie County,2023,82857.0,998.0,23.6,6.41,2.97
55089,Wisconsin,Ozaukee County,2023,96734.0,1112.0,23.8,4.55,2.48
55091,Wisconsin,Pepin County,2023,74536.0,860.0,24.5,7.94,2.16
